,AutoCorrelation,CfsSubsetEval_DecisionStumpAUC,CfsSubsetEval_DecisionStumpErrRate,CfsSubsetEval_DecisionStumpKappa,CfsSubsetEval_NaiveBayesAUC,CfsSubsetEval_NaiveBayesErrRate,CfsSubsetEval_NaiveBayesKappa,CfsSubsetEval_kNN1NAUC,CfsSubsetEval_kNN1NErrRate,CfsSubsetEval_kNN1NKappa,ClassEntropy,DecisionStumpAUC,DecisionStumpErrRate,DecisionStumpKappa,Dimensionality,EquivalentNumberOfAtts,J48.00001.AUC,J48.00001.ErrRate,J48.00001.Kappa,J48.0001.AUC,J48.0001.ErrRate,J48.0001.Kappa,J48.001.AUC,J48.001.ErrRate,J48.001.Kappa,MajorityClassPercentage,MajorityClassSize,MaxAttributeEntropy,MaxKurtosisOfNumericAtts,MaxMeansOfNumericAtts,MaxMutualInformation,MaxNominalAttDistinctValues,MaxSkewnessOfNumericAtts,MaxStdDevOfNumericAtts,MeanAttributeEntropy,MeanKurtosisOfNumericAtts,MeanMeansOfNumericAtts,MeanMutualInformation,MeanNoiseToSignalRatio,MeanNominalAttDistinctValues,MeanSkewnessOfNumericAtts,MeanStdDevOfNumericAtts,MinAttributeEntropy,MinKurtosisOfNumericAtts,MinMeansOfNumericAtts,MinMutualInformation,MinNominalAttDistinctValues,MinSkewnessOfNumericAtts,MinStdDevOfNumericAtts,MinorityClassPercentage,MinorityClassSize,NaiveBayesAUC,NaiveBayesErrRate,NaiveBayesKappa,NumberOfBinaryFeatures,NumberOfClasses,NumberOfFeatures,NumberOfInstances,NumberOfInstancesWithMissingValues,NumberOfMissingValues,NumberOfNumericFeatures,NumberOfSymbolicFeatures,PercentageOfBinaryFeatures,PercentageOfInstancesWithMissingValues,PercentageOfMissingValues,PercentageOfNumericFeatures,PercentageOfSymbolicFeatures,Quartile1AttributeEntropy,Quartile1KurtosisOfNumericAtts,Quartile1MeansOfNumericAtts,Quartile1MutualInformation,Quartile1SkewnessOfNumericAtts,Quartile1StdDevOfNumericAtts,Quartile2AttributeEntropy,Quartile2KurtosisOfNumericAtts,Quartile2MeansOfNumericAtts,Quartile2MutualInformation,Quartile2SkewnessOfNumericAtts,Quartile2StdDevOfNumericAtts,Quartile3AttributeEntropy,Quartile3KurtosisOfNumericAtts,Quartile3MeansOfNumericAtts,Quartile3MutualInformation,Quartile3SkewnessOfNumericAtts,Quartile3StdDevOfNumericAtts,REPTreeDepth1AUC,REPTreeDepth1ErrRate,REPTreeDepth1Kappa,REPTreeDepth2AUC,REPTreeDepth2ErrRate,REPTreeDepth2Kappa,REPTreeDepth3AUC,REPTreeDepth3ErrRate,REPTreeDepth3Kappa,RandomTreeDepth1AUC,RandomTreeDepth1ErrRate,RandomTreeDepth1Kappa,RandomTreeDepth2AUC,RandomTreeDepth2ErrRate,RandomTreeDepth2Kappa,RandomTreeDepth3AUC,RandomTreeDepth3ErrRate,RandomTreeDepth3Kappa,StdvNominalAttDistinctValues,kNN1NAUC,kNN1NErrRate,kNN1NKappa,id
45,0.0,0.9610865162037038,0.1935185185185185,0.7822916666666667,0.9610865162037038,0.1935185185185185,0.7822916666666667,0.9610865162037038,0.1935185185185185,0.7822916666666667,3.169925001442312,0.6548924575617284,0.8111111111111111,0.08750000000000001,0.7935185185185185,,0.9595216049382715,0.13703703703703704,0.8458333333333333,0.9595216049382715,0.13703703703703704,0.8458333333333333,0.9595216049382715,0.13703703703703704,0.8458333333333333,11.11111111111111,120.0,,1080.000000000071,0.43703703703703717,,9.0,32.8633534503123,0.6177168929917766,,636.4605777891991,0.008213265835929394,,,9.0,23.162381936883794,0.06570782004442138,,-1.2594168339817067,0.0009259259259259213,,9.0,0.6326488459305618,0.03042903097250871,11.11111111111111,120.0,0.9858796296296296,0.08333333333333333,0.9062500000000001,0.0,9.0,857.0,1080.0,0.0,0.0,856.0,1.0,0.0,0.0,0.0,99.88331388564761,0.11668611435239205,,211.99036707099788,0.000925925925925934,,14.614985291676152,0.030429030972508955,,537.4925736865786,0.001851851851851852,,23.20554284633016,0.04301320245082162,,1080.0000000000284,0.004629629629629657,,32.863353450311216,0.07436270270712358,0.9466849922839506,0.22962962962962963,0.7416666666666667,0.9466849922839506,0.22962962962962963,0.7416666666666667,0.9466849922839506,0.22962962962962963,0.7416666666666667,0.8760416666666667,0.22037037037037038,0.7520833333333333,0.8760416666666667,0.22037037037037038,0.7520833333333333,0.8760416666666667,0.22037037037037038,0.7520833333333333,0.0,0.9059167631172839,0.18888888888888888,0.7875,9981
46,0.3678273663560569,0.7090827191037619,0.4851258581235698,0.346242749551416,0.7090827191037619,0.4851258581235698,0.346242749551416,0.7090827191037619,0.4851258581235698,0.346242749551416,2.3000070580673455,0.5958041430205936,0.582543314808761,0.0,0.008499509643674403,,0.7129106639983,0.465675057208238,0.375395542857667,0.7129106639983,0.465675057208238,0.375395542857667,0.7129106639983,0.465675057208238,0.375395542857667,41.745668519123896,2554.0,,2944.6525317078385,0.052954623733246275,,6.0,53.784844915558836,1.5063662920278478,,228.1908672595734,-0.0005510331198841205,,,6.0,7.440976027873651,0.9916438519187979,,-0.971971602375862,-0.04091056701536289,,6.0,-1.875764427110436,0.8394622129143448,7.943772474664923,486.0,0.620496665896741,0.8345864661654135,0.05473977746349635,0.0,6.0,52.0,6118.0,0.0,0.0,51.0,1.0,0.0,0.0,0.0,98.07692307692307,1.9230769230769231,,1.3326773975344213,-0.0081597994442654,,1.3330441633458074,0.9727856745152441,,15.286501444565163,-0.002469232265446736,,3.1426279908840025,0.99719270235299,,137.49118065052153,0.002845900948022519,,10.454373740045988,1.0036680416341404,0.7474597786162569,0.5052304674730304,0.3022006426588284,0.7474597786162569,0.5052304674730304,0.3022006426588284,0.7474597786162569,0.5052304674730304,0.3022006426588284,0.6943273232081051,0.4870872834259562,0.3568830760926545,0.6943273232081051,0.4870872834259562,0.3568830760926545,0.6943273232081051,0.4870872834259562,0.3568830760926545,0.0,0.716082344973639,0.4635501797973194,0.3867635866819356,9985
47,0.9992706053975201,0.8344961490469428,0.19314868804664723,0.6220644978877691,0.9528828363667657,0.12463556851311954,0.7466787022320504,0.9382578202314874,0.061224489795918366,0.8763125584909549,0.9911281257467461,0.8344961490469428,0.19314868804664723,0.6220644978877691,0.0036443148688046646,,0.9854814767006583,0.021137026239067054,0.9571796328821847,0.9854814767006583,0.021137026239067054,0.9571796328821847,0.9854814767006583,0.021137026239067054,0.9571796328821847,55.539358600583085,762.0,,1.2704759156366023,1.9223531209912545,,2.0,1.0885685435217796,5.8690467435803795,,0.14479469144119225,0.6405147434402338,,,2.0,-0.1192914188861707,3.7807131392201496,,-0.7515813814324717,-1.1916565211370262,,2.0,-1.022243043654092,2.101013136739067,44.460641399416915,610.0,0.9396067294866831,0.1588921282798834,0.6763618735987396,1.0,2.0,5.0,1372.0,0.0,0.0,4.0,1.0,20.0,0.0,0.0,80.0,20.0,,-0.6729889170841984,-0.785308576530612,,-0.8652081513981438,2.2864504991155923,,0.030142115780319223,0.9156811869533534,,-0.27174558770618523,3.576396338280576,,1.077230875627456,1.79117161989796,,0.7790794824458168,5.47929258026428,0.8344961490469428,0.19314868804664723,0.6220644978877691,0.9101996471752506,0.11443148688046648,0.7692363729859445,0.9400972419431177,0.07434402332361516,0.8515038072681896,0.8148164881029215,0.22448979591836735,0.5620538416256953,0.9330450496966567,0.09912536443148688,0.8005251139599922,0.9764080719418269,0.0663265306122449,0.8674539679304253,0.0,0.9986876640419947,0.0014577259475218659,0.9970492846881102,10093
48,0.7309236947791165,0.635053222945003,0.24197860962566844,0.02063078703703703,0.635053222945003,0.24197860962566844,0.02063078703703703,0.635053222945003,0.24197860962566844,0.02063078703703703,0.7916446298452329,0.6777646363098758,0.23796791443850268,0.0,0.0066844919786096255,,0.6960230632761679,0.22459893048128343,0.32603938730853393,0.6960230632761679,0.22459893048128343,0.32603938730853393,0.6960230632761679,0.22459893048128343,0.32603938730853393,76.20320855614973,570.0,,15.876151978542005,1378.6764705882335,,2.0,3.2112654741848643,1459.826780772504,,10.224505250350347,356.99498663101565,,,2.0,2.263111192925173,374.5345494748768,,-0.24563117940242574,5.514705882352952,,2.0,0.7494502906271294,5.8393071230900295,23.796791443850267,178.0,0.6667800118273212,0.2446524064171123,0.14966206142530555,1.0,2.0,5.0,748.0,0.0,0.0,4.0,1.0,20.0,0.0,0.0,80.0,20.0,,2.1636136713782106,6.512700534759367,,1.0322036011463176,6.403329251142325,,12.633750101130904,21.89438502673798,,2.5458645034443492,16.23605500195668,,15.876151978541927,1042.5778743315495,,3.2112654741848523,1100.9642641715316,0.7011186674551547,0.23796791443850268,0.17490456596103332,0.7011186674551547,0.23796791443850268,0.17490456596103332,0.7011186674551547,0.23796791443850268,0.17490456596103332,0.5678050463236743,0.2874331550802139,0.13567374666781304,0.5678050463236743,0.2874331550802139,0.13567374666781304,0.5678050463236743,0.2874331550802139,0.13567374666781304,0.0,0.6044253893159865,0.28609625668449196,0.1486618729523889,10101
49,0.5140220734575719,,,,,,,,,,0.9906239227414301,,,,0.002804161013116237,19.057464686936783,,,,,,,,,,55.69425599276345,6157.0,1.5804621985076048,,,0.49948275653695,3.0,,,0.8349962447495504,,,0.05198088722790433,15.063524292854096,2.2580645161290325,,,0.2561389659388827,,,5.321e-09,2.0,,,44.30574400723655,4898.0,,,,23.0,2.0,31.0,11055.0,0.0,0.0,0.0,31.0,74.19354838709677,0.0,0.0,0.0,100.0,0.5710587174076079,,,0.001051012802985,,,0.7003712324940401,,,0.004244512283695,,,0.995608283342358,,,0.0397568479047425,,,,,,,,,,,,,,,,,,,,,0.44480272297456935,,,,14952
50,0.8107606679035251,,,,,,,,,,0.9824740868386409,,,,0.07407407407407407,17.865232787058883,,,,,,,,,,57.77777777777777,312.0,4.990635883856907,137.5773376192269,37287.53148148148,0.21641365622803,71.0,11.529524541398013,8728.998307250762,1.2969484630437182,10.368503105342029,2198.8837376686497,0.05499363476250474,22.583610515011674,7.300000000000001,1.1927454607437136,506.96027814740194,-0.0,-1.7519473536570338,0.0381443298969073,0.0,1.0,-1.9488541000808837,0.19335382071184595,42.22222222222222,228.0,,,,4.0,2.0,40.0,540.0,263.0,999.0,18.0,22.0,10.0,48.7037037037037,4.625,45.0,55.00000000000001,0.36055986437557463,0.37665114446358827,2.129277746760649,0.00779021646024,-0.1845958110265551,1.0956764055185744,1.1252520659100518,1.464910851899946,32.83731440057058,0.04690027695841,0.415206246052901,4.758435432271211,1.393805644206522,5.481462049036416,61.366191073536854,0.09383719225758,1.3062309747712189,8.30257332363641,,,,,,,,,,,,,,,,,,,15.566833839592228,,,,14954
51,0.8430878124308782,0.8105539399863388,0.09928999579748292,0.42640597317081286,0.8105539399863388,0.09928999579748292,0.42640597317081286,0.8105539399863388,0.09928999579748292,0.42640597317081286,0.5206312212538164,0.7045483801183152,0.11698480458295547,0.0,0.0003760146866912919,34.9542587684117,0.8353375464269146,0.0982504257813364,0.47916071379073233,0.8353375464269146,0.0982504257813364,0.47916071379073233,0.8353375464269146,0.0982504257813364,0.47916071379073233,88.30151954170445,39922.0,3.0553529819894245,4506.860660183506,1362.2720576850834,0.04241125452275,12.0,41.8464544726404,3044.765829168598,1.421499421542609,673.0300915847718,245.8171083522661,0.014894643445402223,94.4369553560147,4.6,8.806191925400729,489.5378696495152,0.13021221197171914,-1.0598973728281538,0.5803233726304275,0.00042448835011,2.0,0.0930790140210778,2.303441044931419,11.698480458295547,5289.0,0.859062753739849,0.12174028444405123,0.4313532734996685,4.0,2.0,17.0,45211.0,0.0,0.0,7.0,10.0,23.52941176470588,0.0,0.0,41.17647058823529,58.82352941176471,0.7859331318222267,0.31957037591073023,2.7638406582469046,0.0033899011701099997,0.6848179257252203,3.098020883280205,1.1775253842799875,18.153915269020615,40.19782796221632,0.01192288929849,3.144318099423396,10.618762040975437,2.2761413337981047,140.75154662504147,258.16307978146995,0.02739533862674,8.360308326165555,257.5278122651707,0.8799414790965657,0.10238658733494062,0.43894129166412094,0.8799414790965657,0.10238658733494062,0.43894129166412094,0.8799414790965657,0.10238658733494062,0.43894129166412094,0.6859941690607518,0.13304284355577184,0.35215404064906,0.6859941690607518,0.13304284355577184,0.35215404064906,0.6859941690607518,0.13304284355577184,0.35215404064906,3.9777157040470126,0.6363436044775874,0.13127336267722456,0.3030372783243323,14965
52,0.960595623987034,,,,,,,,,,2.193423736133549,,,,0.003342449103615922,,,,,,,,,,,29.87946925959688,2950.0,,193.89795794737927,0.011116396597791957,,5.0,7.171537944883619,0.013351214902817645,,47.822308711805,0.0013097793076762383,,,5.0,0.9535035837473849,0.005340125416350268,,7.60172743206796,-1.4722551402815979e-05,,5.0,-1.8838558879721448,0.0009539442477959262,10.108376380026336,998.0,,,,0.0,5.0,33.0,9873.0,0.0,0.0,32.0,1.0,0.0,0.0,0.0,96.96969696969697,3.0303030303030303,,10.692874878818031,-7.294024106148108e-07,,-0.529067434746491,0.0016894363730024025,,32.23273656863213,1.231754431277217e-05,,0.2510938167743828,0.004344638070150883,,52.88939311045483,0.0009602516251392687,,2.3728794681232115,0.008791262132633587,,,,,,,,,,,,,,,,,,,0.0,,,,14969
53,0.9612546125461254,0.9682595475295169,0.07272550733080882,0.9125203320075214,0.9682595475295169,0.07272550733080882,0.9125203320075214,0.9682595475295169,0.07272550733080882,0.9125203320075214,2.575922876294277,0.7973312056354189,0.644334401398194,0.21521262084446727,0.05456840469948539,,0.9642337528505573,0.06990969997087096,0.9159032915070736,0.9642337528505573,0.06990969997087096,0.9159032915070736,0.9642337528505573,0.06990969997087096,0.9159032915070736,18.87561899213516,1944.0,,373.42928228206466,0.8302754956791922,,6.0,14.029483769964823,0.7494800592617996,,13.662956850925584,-0.508620217585114,,,6.0,1.6370975866256592,0.2792315145321125,,-1.84735338612056,-0.9845489552383727,,6.0,-3.490402092260489,0.03712816435011012,13.651810855422857,1406.0,0.9584285762566731,0.25138362947859016,0.6984037726427255,0.0,6.0,562.0,10299.0,0.0,0.0,561.0,1.0,0.0,0.0,0.0,99.8220640569395,0.1779359430604982,,-0.269332639174376,-0.8685016383143995,,0.15452664688591056,0.1888926653502636,,0.5868977420794415,-0.660284334498495,,0.8690285490639719,0.26311639943893306,,8.90467898653428,-0.10336787090979707,,2.415984753564313,0.3572807368500376,0.9873116120261966,0.07952228371686572,0.9043636136954779,0.9873116120261966,0.07952228371686572,0.9043636136954779,0.9873116120261966,0.07952228371686572,0.9043636136954779,0.9110238047800038,0.1479755316050102,0.8220355956111729,0.9110238047800038,0.1479755316050102,0.8220355956111729,0.9110238047800038,0.1479755316050102,0.8220355956111729,0.0,0.9748721519915736,0.04223711039906787,0.9491895793104511,14970
54,0.4729458917835671,,,,,,,,,,0.9814538950336535,,,,0.026,30.473106715455046,,,,,,,,,,57.99999999999999,290.0,2.8085450978410593,-0.5820891187268162,3.5286,0.04980682279954,24.0,-1.1647649580553958,2.005364059222174,2.229601148769659,-0.5820891187268162,3.5286,0.03220721484678454,68.22676050618685,13.083333333333334,-1.1647649580553958,2.005364059222174,1.3729342705988772,-0.5820891187268162,3.5286,0.00520546565465,2.0,-1.1647649580553958,2.005364059222174,42.0,210.0,,,,1.0,2.0,13.0,500.0,401.0,835.0,1.0,12.0,7.6923076923076925,80.2,12.846153846153847,7.6923076923076925,92.3076923076923,1.9828514861071393,-0.5820891187268162,3.5286,0.02698419264909,-1.1647649580553958,2.005364059222174,2.3216763221266055,-0.5820891187268162,3.5286,0.03539008404906,-1.1647649580553958,2.005364059222174,2.57118554925015,-0.5820891187268162,3.5286,0.04339185153236,-1.1647649580553958,2.005364059222174,,,,,,,,,,,,,,,,,,,7.549332701797176,,,,125920
55,0.9981814875431897,,,,,,,,,,3.459431618637298,,,,0.007454545454545454,,,,,,,,,,,9.090909090909092,500.0,,11.448611212294171,-0.24215909090909102,,11.0,2.6688506796156806,0.3483659144675927,,1.1981350593397597,-0.6055166227272727,,,11.0,0.2853136375729942,0.23320130174567713,,-1.080511792253421,-1.0983054545454545,,11.0,-1.140240981713934,0.13897688217291798,9.090909090909092,500.0,,,,0.0,11.0,41.0,5500.0,0.0,0.0,40.0,1.0,0.0,0.0,0.0,97.5609756097561,2.4390243902439024,,-0.6186434590446399,-0.7075200454545454,,-0.2864494969993817,0.20057235692977396,,0.030664066794594103,-0.5804279999999999,,0.027156539944742052,0.222246727329651,,1.086225225943642,-0.48527563636363624,,0.5188938465004845,0.25351127147986313,,,,,,,,,,,,,,,,,,,0.0,,,,125922
56,0.619634081354728,,,,,,,,,,1.2184443563726473,,,,0.00063649954852939,205.8423168749682,,,,,,,,,,65.8303358645292,44473.0,1.579788777244021,,,0.03037979731141,3.0,,,0.6800133933213216,,,0.005919309376568809,113.88052913961707,3.0,,,0.014725387910864337,,,0.00020270001754,3.0,,,9.546012996432642,6449.0,,,,0.0,3.0,43.0,67557.0,0.0,0.0,0.0,43.0,0.0,0.0,0.0,0.0,100.0,0.16024609028721376,,,0.0009071445225075,,,0.558635291902466,,,0.00167365529396,,,1.2193606106991517,,,0.00828138447796,,,,,,,,,,,,,,,,,,,,,0.0,,,,146195
57,0.9935125115848007,,,,,,,,,,2.993026787316555,,,,0.07592592592592592,,,,,,,,,,,13.88888888888889,150.0,,62.54850588815514,3.843933946299907,,8.0,4.738900324275432,1.2951694678998307,,4.539576265311827,0.6718868120257284,,,8.0,0.7856041308218359,0.15821417818483133,,-0.737462966449089,0.12088914805462964,,8.0,-0.8812167378685444,0.013233318836526299,9.722222222222223,105.0,,,,3.0,8.0,82.0,1080.0,528.0,1396.0,77.0,5.0,3.6585365853658534,48.888888888888886,1.5763324299909665,93.90243902439023,6.097560975609756,,0.21007824919108353,0.194287056601043,,0.03001495604201651,0.03224130544967179,,0.892962900950149,0.37851854251532036,,0.4589498552493325,0.0664321589555671,,2.288843620529632,0.792429770604921,,0.9742697242064902,0.23056986700195908,,,,,,,,,,,,,,,,,,,0.0,,,,146800
58,0.9969072164948454,,,,,,,,,,2.410690442272441,,,,0.014425553838227717,,,,,,,,,,,34.672849046883044,673.0,,1663.0518475718168,1650738.7053065428,,7.0,39.29315840666627,1774590.0890002127,,109.58603680278617,130102.82519640494,,,7.0,3.741247383978769,150690.09152629806,,-1.8563564132863728,-0.13130504894384337,,7.0,-0.9285824124769803,0.05896116935205036,2.833590932509016,55.0,,,,0.0,7.0,28.0,1941.0,0.0,0.0,27.0,1.0,0.0,0.0,0.0,96.42857142857143,3.571428571428571,,-1.1451434601009174,0.5707671303451829,,-0.05630567708206869,0.29971174873659295,,-0.04144810979215219,1.4032713034518285,,0.6793387184952049,0.5008680465381182,,11.357193596470214,571.13601236476,,2.8111689562368927,426.4828792177641,,,,,,,,,,,,,,,,,,,0.0,,,,146817
59,0.8385899814471243,,,,,,,,,,0.42019103708517647,,,,0.03888888888888889,,,,,,,,,,,91.48148148148148,494.0,,-1.198660524166188,0.5001191462170517,,2.0,0.0012745617924135406,0.2891269143109756,,-1.2000057830744848,0.5000220580606144,,,2.0,5.469199016643653e-06,0.2889411478462484,,-1.201386143326147,0.4999131336948215,,2.0,-0.0008327431520984548,0.28881338565157183,8.518518518518519,46.0,,,,1.0,2.0,21.0,540.0,0.0,0.0,20.0,1.0,4.761904761904762,0.0,0.0,95.23809523809523,4.761904761904762,,-1.2003355907840976,0.49997450660370557,,-0.0005817142360971214,0.2888577473910774,,-1.1999914486567023,0.5000268872458846,,-0.0001809025119065503,0.28893753820946944,,-1.1994875413840975,0.500063012002607,,0.0003886941230003085,0.28901043171538754,,,,,,,,,,,,,,,,,,,0.0,,,,146819
60,0.9654816039685821,,,,,,,,,,0.3028903171988337,,,,0.0012399256044637321,,,,,,,,,,,94.60632362058277,4578.0,,119.73943496687266,525.8003007679273,,2.0,7.731518525098008,156.57929723632222,,48.007919021166046,204.9711689027485,,,2.0,3.3734293299197606,61.20547449945019,,-0.015316501844536479,24.482006945443274,,2.0,-0.7507825285801034,10.726996780258213,5.3936763794172355,261.0,,,,1.0,2.0,6.0,4839.0,0.0,0.0,5.0,1.0,16.666666666666664,0.0,0.0,83.33333333333334,16.666666666666664,,3.7482191323323577,70.3936691714197,,-0.2828213494833627,12.088756485093683,,17.188504891514963,126.85554692643107,,2.504862838348532,62.005621735314286,,107.67732597482527,378.606479622236,,7.463963255108498,109.92211889587466,,,,,,,,,,,,,,,,,,,0.0,,,,146820
61,0.5993051534452808,,,,,,,,,,1.2057409700121753,,,,0.004050925925925926,10.538249177645039,,,,,,,,,,70.02314814814815,1210.0,2.0,,,0.26218435655426,4.0,,,1.792481250360578,,,0.11441568230991667,14.666394799843093,3.5714285714285716,,,1.584962500721156,,,0.00448571662663,3.0,,,3.761574074074074,65.0,,,,0.0,4.0,7.0,1728.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,100.0,1.584962500721156,,,0.023627535092364996,,,1.792481250360578,,,0.085076458045545,,,2.0,,,0.2302933116434975,,,,,,,,,,,,,,,,,,,,,0.5345224838248487,,,,146821
62,0.14811606756171503,,,,,,,,,,2.8073549220576046,,,,0.008658008658008658,,,,,,,,,,,14.285714285714285,330.0,,339.2210942729759,123.41731601731603,,7.0,16.900935254869903,58.8115278655523,,40.85442969559988,19.061993650369025,,,7.0,3.5132176397858323,22.66794681378161,,-0.7504723612310435,-12.69086035930736,,7.0,-0.8853608418421668,0.0,14.285714285714285,330.0,,,,0.0,7.0,20.0,2310.0,0.0,0.0,19.0,1.0,0.0,0.0,0.0,95.0,5.0,,0.13776963726675429,0.011928800000000003,,0.863048794831639,1.216079013482226,,0.8102543975182814,6.97650622012643,,1.3314822169934089,15.577689936444415,,35.91283983801798,34.872099380551944,,5.413962653551828,43.07318493146215,,,,,,,,,,,,,,,,,,,0.0,,,,146822
63,0.9954977488744372,,,,,,,,,,3.321928094887362,,,,0.1205,,,,,,,,,,,10.0,200.0,,18.116346562002022,6.276500000000001,,10.0,4.302409293941676,2.8884159107089418,,-0.8278608187397457,4.026270833333333,,,10.0,-0.036370343042858966,2.446120142031429,,-1.9183986446879169,1.1749999999999996,,10.0,-2.338510612778035,0.690371861139572,10.0,200.0,,,,0.0,10.0,241.0,2000.0,0.0,0.0,240.0,1.0,0.0,0.0,0.0,99.5850622406639,0.4149377593360996,,-1.7691069956624201,3.3512500000000025,,-0.688928321379161,2.22524038654539,,-1.5502761084810714,4.097750000000009,,-0.18381447481455887,2.6203612762044526,,-0.6835834785544948,4.934374999999997,,0.3824727578458295,2.7295534730412387,,,,,,,,,,,,,,,,,,,0.0,,,,146824
64,0.10150145002071458,,,,,,,,,,3.321928094887362,,,,0.011214285714285715,,,,,,,,,,,10.0,7000.0,,26177.852748162622,161.74012857142864,,10.0,155.9112034980039,103.64573751798912,,199.67314962624167,72.9698114249271,,,10.0,3.6219221106554937,70.07662618918485,,-1.7365214287258124,0.0007714285714282851,,10.0,-0.8681746554596874,0.08733891056789853,10.0,7000.0,,,,0.0,10.0,785.0,70000.0,0.0,0.0,784.0,1.0,0.0,0.0,0.0,99.87261146496816,0.12738853503184713,,-1.4798152790462176,24.10008571428567,,-0.04744690653768246,57.74199202850628,,-0.7892598867328735,76.12295000000023,,0.6561051172282428,81.31604827996804,,4.471188526952368,112.82209642857113,,2.3599400603770233,90.54833301484742,,,,,,,,,,,,,,,,,,,0.0,,,,146825
65,0.70083448614396,,,,,,,,,,1.3491090889091475,,,,0.00015618376135121266,,,,,,,,,,,51.45585577545238,23062.0,,-1.2472680868231014,4.158705013498925,,3.0,4.447057582454996e-05,2.755325519164452,,-1.3344777899267701,3.719579493815916,,,3.0,-0.20974685976979507,2.523533407939939,,-1.4216741939065332,2.9999330641022834,,3.0,-0.6292509535278843,2.101920224142268,9.672237220821527,4335.0,,,,0.0,3.0,7.0,44819.0,0.0,0.0,6.0,1.0,0.0,0.0,0.0,85.71428571428571,14.285714285714285,,-1.421674193906531,2.9999497980767127,,-0.6292509535278727,2.101940128103485,,-1.3344910890506623,4.0000892478635866,,-2.7193033543772342e-05,2.7133412112056208,,-1.2472680868231243,4.158705013498925,,3.411559014046055e-05,2.755325519164451,,,,,,,,,,,,,,,,,,,0.0,,,,167119
66,0.49966257955335913,,,,,,,,,,0.9999228673926669,,,,0.00022840531561461793,,,,,,,,,,,50.517026578073086,48658.0,,-1.1273569064301712,0.5171499966289026,,2.0,0.06818169405217256,0.30074296229229786,,-1.2005501277473178,0.5009744863032921,,,2.0,-0.002565864884213646,0.29037948941871544,,-1.3004674163038363,0.48607061220705816,,2.0,-0.10028720687526763,0.2828708091524973,49.482973421926914,47662.0,,,,1.0,2.0,22.0,96320.0,0.0,0.0,21.0,1.0,4.545454545454546,0.0,0.0,95.45454545454545,4.545454545454546,,-1.234248924899548,0.49413462683542253,,-0.02930209563738473,0.28671318515360833,,-1.1927320077073131,0.5013077730128551,,0.005062186068544294,0.29036531103271035,,-1.1651576889799782,0.5059519529477954,,0.018434812757753702,0.29363111934603986,,,,,,,,,,,,,,,,,,,0.0,,,,167120
67,0.9995108642485244,,,,,,,,,,5.5235619560570095,,,,0.011141304347826087,,,,,,,,,,,2.1739130434782608,2000.0,,27.70170878634333,163.71332608695656,,46.0,5.207717655045808,115.16200053583661,,-0.27132459428504024,61.250598675271796,,,46.0,0.9291540443087587,77.05396737055445,,-1.8397895545847154,0.0,,46.0,-0.6101155606053595,0.0,2.1739130434782608,2000.0,,,,0.0,46.0,1025.0,92000.0,0.0,0.0,1024.0,1.0,0.0,0.0,0.0,99.90243902439025,0.0975609756097561,,-1.5597479227826985,19.584763586956026,,0.4909297274034581,59.85722469443323,,-1.2954857062863232,75.25985869565255,,0.709154340652421,103.57123575165997,,-0.3580469428409333,92.53509510869814,,1.1977973128960633,108.33302415592964,,,,,,,,,,,,,,,,,,,0.0,,,,167121
68,0.0986516441940699,,,,,,,,,,3.321928094887362,,,,0.05121666666666667,,,,,,,,,,,10.0,6000.0,,-0.3916993062151537,140.55893333333302,,10.0,0.5522811186855636,80.39663857171094,,-0.7583784658177144,120.84449672851565,,,10.0,0.20190485126859392,63.290201890562464,,-1.3247857118006499,99.97718333333357,,10.0,-0.07885944658291985,57.46430398342458,10.0,6000.0,,,,0.0,10.0,3073.0,60000.0,0.0,0.0,3072.0,1.0,0.0,0.0,0.0,99.96745850959974,0.03254149040026033,,-0.8463004771452483,114.15132083333367,,0.0921962682494872,60.02352011592343,,-0.7309628357059785,121.73080000000027,,0.1662982798773079,61.54224833294053,,-0.6458422900492707,127.95783749999985,,0.26224955925555854,65.19082684651713,,,,,,,,,,,,,,,,,,,0.0,,,,167124
69,0.9996949359365467,,,,,,,,,,0.5841908881393563,,,,0.47544983226593474,122.58576196805384,,,,,,,,,,86.00182982616651,2820.0,0.865983462580426,73.92065862808847,112.65934736200005,0.15500090115456,2.0,7.516081525401603,130.6572049825471,0.05957015607816046,29.14202325852814,53.958871149740645,0.004765568845520558,11.500114468843318,2.0,3.8627008692966065,63.6169039473774,0.01356615420417003,2.624821454812822,2.826293229643188,1.0538868e-07,2.0,1.714678922004172,5.426729798344788,13.998170173833484,459.0,,,,1556.0,2.0,1559.0,3279.0,0.0,0.0,3.0,1556.0,99.80756895445798,0.0,0.0,0.19243104554201412,99.80756895445798,0.03240582222560017,2.624821454812822,2.826293229643188,0.00066459163555,1.714678922004172,5.426729798344788,0.042138791111240304,10.880589692683127,46.390972857578696,0.00106440096551,2.3573421604840448,54.766777061240305,0.06027488180013264,73.92065862808847,112.65934736200005,0.00430746098395,7.516081525401603,130.6572049825471,,,,,,,,,,,,,,,,,,,0.0,,,,167125
70,0.37551020408163266,,,,,,,,,,1.479795160554579,,,,0.05681104833647207,68.4252660678462,,,,,,,,,,51.914626490897675,1654.0,0.9999954518641249,,,0.3836322812069,3.0,,,0.806063119106517,,,0.021626443645645557,36.27210688516585,2.005524861878453,,,0.5809082509511699,,,1.94477877e-06,2.0,,,24.01129943502825,765.0,,,,180.0,3.0,181.0,3186.0,0.0,0.0,0.0,181.0,99.4475138121547,0.0,0.0,0.0,100.0,0.7666079548971201,,,0.0019807880110900003,,,0.8080280988873699,,,0.0051585759646299995,,,0.847932858515394,,,0.0160557352532625,,,,,,,,,,,,,,,,,,,,,0.07432941462471664,,,,167140
71,0.7583516703340668,,,,,,,,,,0.5878935751446988,,,,0.0042,24.360825821958965,,,,,,,,,,85.86,4293.0,2.2775043889558475,3.2681836469481524,2499.5,0.05024213240489,10.0,1.3606924794023325,1443.5200033252052,1.2659352523597343,0.18476979395658538,224.32242362499997,0.024132744080242498,51.457161446308824,3.8,0.1395287334036911,109.24068657540887,0.45164043671574877,-1.1999999999999262,2.7711959999999998,8.063806707e-05,2.0,-0.21028611467847197,0.7455137072660346,14.14,707.0,,,,3.0,2.0,21.0,5000.0,0.0,0.0,16.0,5.0,14.285714285714285,0.0,0.0,76.19047619047619,23.809523809523807,0.5471325281256134,-0.021262334366557556,9.328744,0.00251891414912,-0.04852515449147719,3.1452576112172346,1.1672980918836702,0.08236840614015817,65.284434,0.023104102924505,-0.011004011473661496,17.314988016366375,2.083375137069919,0.19398732998733603,160.28132499999998,0.0467752151671025,0.019315373507701978,47.81948183011039,,,,,,,,,,,,,,,,,,,3.492849839314596,,,,167141
